forecast_time,temperature_c,humidity_percent,precipitation_mm,rain_mm,wind_speed_kmh,wind_gusts_kmh,surface_pressure_hpa,weather_code,province_code,province_name,latitude,longitude,data_fetched_at
2026-07-10T11:00,29.9,69,0.0,0.0,4.1,16.6,963.8,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T12:00,30.9,64,0.0,0.0,5.2,17.6,962.7,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T13:00,32.3,59,0.1,0.1,5.3,20.5,962.8,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T14:00,32.6,58,0.2,0.2,6.5,20.5,961.2,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T15:00,32.4,60,0.3,0.2,6.6,20.5,961.0,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T16:00,30.9,67,0.2,0.2,10.4,23.8,960.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T17:00,28.8,78,0.6,0.5,5.6,27.0,960.9,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T18:00,27.7,89,0.2,0.2,2.1,13.3,961.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T19:00,26.6,97,0.0,0.0,0.9,6.5,961.6,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T20:00,26.4,96,0.0,0.0,1.7,4.0,961.9,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T21:00,26.3,92,0.1,0.0,0.2,5.4,962.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T22:00,26.1,93,0.3,0.3,1.0,2.5,963.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T23:00,25.8,93,0.0,0.0,1.3,3.2,963.0,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T00:00,25.2,95,0.0,0.0,1.7,3.2,962.7,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T01:00,24.9,97,0.0,0.0,1.2,3.6,962.2,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T02:00,24.5,98,0.0,0.0,0.2,2.2,961.8,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T03:00,24.7,97,0.0,0.0,0.6,2.5,961.9,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T04:00,24.7,95,0.1,0.1,0.4,2.5,962.0,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T05:00,24.4,97,0.0,0.0,1.0,2.2,962.0,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T06:00,24.6,98,0.0,0.0,3.8,7.9,962.3,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T07:00,25.3,96,0.0,0.0,1.4,8.6,962.6,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T08:00,26.3,92,0.0,0.0,2.4,12.6,962.7,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T09:00,28.1,81,0.2,0.2,2.0,13.0,962.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T10:00,30.2,68,0.2,0.1,0.6,12.2,962.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T11:00,30.9,66,0.1,0.1,1.5,11.9,961.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T12:00,32.5,60,0.1,0.1,1.5,13.3,960.8,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T13:00,33.3,56,0.0,0.0,1.9,12.2,959.8,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T14:00,34.0,53,0.1,0.1,4.0,14.0,958.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T15:00,34.4,51,0.1,0.1,6.1,17.3,957.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T16:00,33.6,54,0.1,0.1,8.2,20.5,957.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T17:00,32.4,58,0.0,0.0,12.4,26.6,958.0,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T18:00,29.0,76,0.4,0.4,3.6,31.3,959.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T19:00,25.5,100,4.6,0.4,4.5,8.6,960.9,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T20:00,25.6,98,0.5,0.5,4.0,12.6,960.6,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T21:00,25.4,98,0.2,0.2,3.2,10.4,961.5,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T22:00,25.5,96,0.1,0.1,2.9,5.8,962.5,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-11T23:00,25.4,95,0.0,0.0,2.2,6.8,962.1,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T00:00,25.2,94,0.0,0.0,2.3,5.0,961.8,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T01:00,25.2,93,0.0,0.0,1.9,5.0,961.2,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T02:00,24.5,96,0.0,0.0,2.7,7.6,960.0,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T03:00,24.5,94,0.0,0.0,1.5,8.6,960.2,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T04:00,24.7,93,0.0,0.0,1.1,3.6,960.7,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T05:00,23.2,99,2.3,0.0,2.8,15.8,962.4,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T06:00,23.4,99,1.1,1.1,7.0,18.0,961.5,55,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T07:00,24.2,97,0.5,0.5,4.8,15.8,962.6,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T08:00,25.9,91,0.2,0.2,4.4,15.5,963.4,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T09:00,29.6,68,0.1,0.1,3.1,14.4,963.9,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T10:00,31.0,63,0.0,0.0,1.6,13.3,963.5,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T11:00,32.0,61,0.0,0.0,3.3,18.4,963.0,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T12:00,33.1,58,0.0,0.0,2.4,18.7,962.3,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T13:00,34.3,55,0.0,0.0,2.2,18.4,961.0,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T14:00,35.1,53,0.0,0.0,4.3,19.8,959.7,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T15:00,35.0,51,0.0,0.0,2.9,18.7,958.8,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T16:00,31.0,73,1.4,0.4,7.1,23.8,959.0,80,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T17:00,30.1,79,0.1,0.1,5.6,16.6,959.0,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T18:00,29.2,81,0.0,0.0,5.5,14.8,959.7,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T19:00,27.1,95,0.4,0.4,2.5,11.2,960.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T20:00,26.0,97,1.0,0.7,2.7,24.5,962.5,55,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T21:00,26.1,95,0.4,0.4,2.4,5.4,963.5,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T22:00,25.7,96,0.0,0.0,4.4,8.6,964.0,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-12T23:00,25.3,97,0.0,0.0,4.4,9.7,963.8,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T00:00,25.1,96,0.0,0.0,3.8,8.6,963.4,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T01:00,24.9,94,0.0,0.0,4.0,7.9,962.8,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T02:00,25.2,91,0.0,0.0,0.9,7.2,962.6,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T03:00,25.1,91,0.0,0.0,0.4,1.8,962.4,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T04:00,24.7,92,0.0,0.0,0.8,2.2,962.5,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T05:00,24.5,92,0.0,0.0,1.2,3.2,962.7,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T06:00,24.9,94,0.0,0.0,1.3,2.9,963.1,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T07:00,25.3,95,0.0,0.0,1.6,8.6,963.4,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T08:00,27.1,88,0.0,0.0,1.3,10.1,964.1,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T09:00,29.2,77,0.0,0.0,2.8,13.7,964.5,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T10:00,31.3,67,0.0,0.0,1.5,15.5,964.4,0,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T11:00,33.0,61,0.0,0.0,2.9,16.9,963.9,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T12:00,34.1,57,0.0,0.0,3.6,18.0,963.3,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T13:00,34.6,55,0.0,0.0,5.7,19.1,962.5,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T14:00,35.1,53,0.0,0.0,8.6,24.1,961.6,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T15:00,34.1,55,0.0,0.0,8.4,24.1,961.0,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T16:00,31.3,71,0.8,0.6,7.6,24.5,961.3,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T17:00,30.8,75,0.0,0.0,3.2,17.6,961.5,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T18:00,29.4,76,0.1,0.1,6.4,15.8,962.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T19:00,27.8,84,0.0,0.0,3.3,14.0,962.6,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T20:00,27.4,85,0.0,0.0,2.4,7.6,963.6,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T21:00,26.3,93,0.5,0.1,2.7,10.1,964.6,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T22:00,26.4,93,0.6,0.4,0.6,10.4,965.1,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-13T23:00,25.4,98,0.8,0.3,3.0,10.8,965.0,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T00:00,25.2,98,1.3,0.6,2.9,13.3,964.8,80,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T01:00,24.5,99,0.9,0.5,5.4,10.8,964.5,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T02:00,24.4,99,1.9,1.0,4.1,13.7,964.2,80,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T03:00,24.3,99,0.2,0.2,2.9,8.3,964.0,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T04:00,24.3,99,0.1,0.1,1.4,5.8,963.9,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T05:00,24.3,99,0.0,0.0,1.9,2.9,964.1,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T06:00,24.5,99,0.0,0.0,4.1,7.9,964.4,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T07:00,25.4,95,0.0,0.0,2.7,9.4,964.5,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T08:00,27.0,85,0.0,0.0,1.9,10.8,964.8,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T09:00,29.0,74,0.0,0.0,1.3,12.2,965.1,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T10:00,30.8,67,0.0,0.0,2.8,14.0,965.2,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T11:00,32.1,63,0.1,0.1,4.9,16.9,964.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T12:00,33.0,60,0.1,0.1,7.0,20.5,964.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T13:00,33.5,59,0.1,0.1,8.7,23.8,963.5,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T14:00,33.5,59,0.2,0.1,10.2,25.9,962.8,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T15:00,33.0,60,0.2,0.1,11.5,27.7,962.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T16:00,32.2,63,0.2,0.1,11.5,28.8,961.8,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T17:00,30.8,69,0.1,0.1,9.6,29.5,962.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T18:00,29.1,78,0.1,0.1,7.5,29.9,962.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T19:00,27.7,86,0.1,0.1,7.2,28.4,963.4,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T20:00,26.9,90,0.1,0.1,6.7,24.1,964.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T21:00,26.4,92,0.1,0.1,5.8,18.0,965.4,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T22:00,25.9,94,0.1,0.1,5.0,14.4,966.0,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-14T23:00,25.3,96,1.3,0.5,4.1,15.5,966.0,80,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T00:00,24.8,98,1.3,0.5,3.7,18.4,965.7,80,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T01:00,24.4,99,1.3,0.5,3.9,19.8,965.4,80,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T02:00,24.2,99,0.2,0.2,3.8,16.6,965.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T03:00,24.2,99,0.2,0.2,3.2,11.9,965.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T04:00,24.4,98,0.2,0.2,2.7,8.3,965.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T05:00,24.5,99,0.1,0.1,1.4,7.6,965.4,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T06:00,24.7,100,0.1,0.1,0.6,8.6,965.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T07:00,25.3,98,0.1,0.1,1.5,9.7,965.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T08:00,26.5,91,0.0,0.0,0.9,10.8,966.1,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T09:00,27.9,82,0.0,0.0,1.8,12.2,966.3,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T10:00,29.4,75,0.0,0.0,3.6,14.4,966.3,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T11:00,30.9,68,0.1,0.1,5.6,17.3,965.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T12:00,32.4,61,0.1,0.1,7.6,20.9,964.4,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T13:00,33.1,59,0.1,0.1,8.9,23.4,963.4,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T14:00,32.6,63,0.5,0.3,8.4,24.8,962.7,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T15:00,31.2,72,0.5,0.3,7.2,25.6,962.0,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T16:00,29.9,80,0.5,0.3,6.2,25.2,961.8,53,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T17:00,28.9,86,0.3,0.1,5.6,23.0,961.9,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T18:00,27.9,90,0.3,0.1,5.9,19.8,962.5,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T19:00,27.1,93,0.3,0.1,6.0,16.9,963.2,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T20:00,26.6,95,0.1,0.1,5.2,15.1,964.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T21:00,26.3,95,0.1,0.1,4.0,13.7,965.1,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T22:00,26.0,96,0.1,0.1,3.6,12.2,965.6,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-15T23:00,25.8,97,0.0,0.0,3.5,10.1,965.3,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T00:00,25.6,98,0.0,0.0,3.4,8.3,964.5,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T01:00,25.5,98,0.0,0.0,3.3,7.2,963.9,1,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T02:00,25.4,98,0.0,0.0,2.8,7.9,963.7,2,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T03:00,25.3,99,0.0,0.0,2.2,10.1,963.6,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T04:00,25.3,98,0.0,0.0,2.0,11.2,963.7,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T05:00,25.3,99,0.0,0.0,2.1,10.4,964.0,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T06:00,25.4,99,0.0,0.0,2.4,9.4,964.4,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T07:00,25.9,96,0.0,0.0,2.7,8.6,964.7,3,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T08:00,27.2,89,0.1,0.1,2.7,9.4,964.8,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T09:00,28.8,80,0.1,0.1,2.4,10.8,964.9,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T10:00,30.3,74,0.1,0.1,2.5,13.0,964.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T11:00,31.5,68,0.1,0.1,3.4,15.8,963.9,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T12:00,32.6,64,0.1,0.1,4.5,19.1,962.7,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T13:00,33.3,61,0.1,0.1,5.5,21.6,961.8,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T14:00,33.2,65,0.6,0.4,4.1,19.1,960.7,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T15:00,32.4,69,0.6,0.4,3.2,19.8,960.5,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T16:00,31.2,76,0.6,0.4,2.3,20.9,960.4,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T17:00,29.8,84,0.6,0.4,1.3,21.6,960.2,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T18:00,28.6,91,0.6,0.4,0.4,22.0,960.2,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T19:00,27.7,97,0.6,0.4,0.4,21.6,960.1,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T20:00,27.1,99,0.4,0.1,0.9,20.9,960.1,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T21:00,26.6,100,0.4,0.1,1.7,19.1,960.1,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T22:00,26.2,100,0.4,0.1,2.6,17.3,960.2,95,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-16T23:00,25.9,100,0.4,0.1,3.3,15.5,960.3,51,4,Tỉnh Cao Bằng,22.7426936,106.1060926,2026-07-11T00:04:07
2026-07-10T00:00,25.5,100,0.0,0.0,1.6,6.1,987.9,3,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T01:00,25.7,98,0.0,0.0,1.5,5.8,987.2,3,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T02:00,25.5,100,0.3,0.1,0.2,4.7,986.5,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T03:00,25.3,100,0.1,0.1,2.2,5.4,986.3,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T04:00,25.2,99,0.1,0.1,2.3,5.8,986.3,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T05:00,25.0,100,0.3,0.2,2.4,5.4,986.5,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T06:00,25.2,99,0.0,0.0,2.6,6.5,987.0,3,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T07:00,26.2,98,0.1,0.1,1.5,9.0,988.0,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T08:00,26.8,98,0.6,0.1,1.4,10.8,987.8,53,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T09:00,27.7,93,0.5,0.1,1.4,12.6,987.7,53,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T10:00,28.5,88,0.5,0.1,1.4,12.6,987.7,53,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T11:00,29.7,81,0.3,0.1,1.5,12.6,987.1,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T12:00,31.3,74,0.1,0.0,1.7,14.8,986.2,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T13:00,31.7,72,0.1,0.0,1.8,14.8,986.4,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T14:00,32.2,71,0.1,0.1,3.3,15.8,985.0,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
2026-07-10T15:00,32.4,69,0.1,0.0,3.2,14.4,984.3,51,8,Tỉnh Tuyên Quang,22.3382057,105.0715846,2026-07-11T00:04:09
